time,topic,topic_value,source
18,3,0.26563966274261475,australia
18,4,0.09918579459190369,australia
18,5,0.050142332911491394,australia
18,6,0.09075774997472763,australia
18,7,0.06680714339017868,australia
18,8,0.0900958999991417,australia
18,9,0.0665445327758789,australia
0,0,0.03608288615942001,china
0,1,0.08953499048948288,china
0,2,0.051786456257104874,china
0,3,0.028098853304982185,china
0,4,0.045378345996141434,china
0,5,0.13550952076911926,china
0,6,0.03477690368890762,china
0,7,0.41530612111091614,china
0,8,0.03554608300328255,china
0,9,0.12797978520393372,china
1,0,0.03328412026166916,china
1,1,0.07919514924287796,china
1,2,0.045478835701942444,china
1,3,0.025375336408615112,china
1,4,0.03840714693069458,china
1,5,0.10863378643989563,china
1,6,0.029747573658823967,china
1,7,0.48386478424072266,china
1,8,0.03450987860560417,china
1,9,0.1215033307671547,china
2,0,0.03206152468919754,china
2,1,0.0755404531955719,china
2,2,0.04472257196903229,china
2,3,0.024075603112578392,china
2,4,0.03942069783806801,china
2,5,0.10242767632007599,china
2,6,0.028594916686415672,china
2,7,0.49696335196495056,china
2,8,0.03422245755791664,china
2,9,0.12197079509496689,china
3,0,0.0304707083851099,china
3,1,0.07447165250778198,china
3,2,0.04450361803174019,china
3,3,0.02478848583996296,china
3,4,0.04145921394228935,china
3,5,0.10009113699197769,china
3,6,0.029895931482315063,china
3,7,0.49495741724967957,china
3,8,0.03388209268450737,china
3,9,0.12547969818115234,china
4,0,0.028676817193627357,china
4,1,0.07410026341676712,china
4,2,0.04407975450158119,china
4,3,0.02620944008231163,china
4,4,0.043539952486753464,china
4,5,0.09841110557317734,china
4,6,0.03178401663899422,china
4,7,0.48947542905807495,china
4,8,0.033348992466926575,china
4,9,0.13037428259849548,china
5,0,0.02701444737613201,china
5,1,0.07394547015428543,china
5,2,0.04355449602007866,china
5,3,0.02776373364031315,china
5,4,0.045759741216897964,china
5,5,0.09688737243413925,china
5,6,0.033520426601171494,china
5,7,0.48281416296958923,china
5,8,0.03276541829109192,china
5,9,0.13597461581230164,china
6,0,0.025514770299196243,china
6,1,0.07389626652002335,china
6,2,0.04295829311013222,china
6,3,0.029326150193810463,china
6,4,0.04808378219604492,china
6,5,0.09547393769025803,china
6,6,0.034997355192899704,china
6,7,0.47553208470344543,china
6,8,0.032163746654987335,china
6,9,0.14205344021320343,china
7,0,0.024086223915219307,china
7,1,0.07383452355861664,china
7,2,0.04231225699186325,china
7,3,0.030893240123987198,china
7,4,0.05037244036793709,china
7,5,0.0941074788570404,china
7,6,0.03630595654249191,china
7,7,0.46821266412734985,china
7,8,0.03154890611767769,china
7,9,0.14832623302936554,china
8,0,0.022776156663894653,china
8,1,0.0738111138343811,china
8,2,0.04163561388850212,china
8,3,0.03242934122681618,china
8,4,0.052629899233579636,china
8,5,0.09281525015830994,china
8,6,0.0374421626329422,china
8,7,0.46077513694763184,china
8,8,0.030922073870897293,china
8,9,0.15476320683956146,china
9,0,0.02167600952088833,china
9,1,0.07388215512037277,china
9,2,0.04094599187374115,china
9,3,0.0338781364262104,china
9,4,0.05491996556520462,china
9,5,0.09160110354423523,china
9,6,0.03837977722287178,china
9,7,0.45299986004829407,china
9,8,0.03029223531484604,china
9,9,0.1614246815443039,china
10,0,0.020802361890673637,china
10,1,0.07404417544603348,china
10,2,0.04025394469499588,china
10,3,0.035231441259384155,china
10,4,0.0572662390768528,china
10,5,0.09044921398162842,china
10,6,0.039125025272369385,china
10,7,0.44478315114974976,china
10,8,0.029672587290406227,china
10,9,0.16837184131145477,china
11,0,0.0199753325432539,china
11,1,0.07413814961910248,china
11,2,0.03956376016139984,china
11,3,0.036575861275196075,china
11,4,0.059496551752090454,china
11,5,0.08927998691797256,china
11,6,0.03980984166264534,china
11,7,0.436746209859848,china
11,8,0.029063785448670387,china
11,9,0.17535032331943512,china
12,0,0.019291475415229797,china
12,1,0.07430004328489304,china
12,2,0.03887879103422165,china
12,3,0.03782687336206436,china
12,4,0.061741478741168976,china
12,5,0.08815497159957886,china
12,6,0.040326882153749466,china
12,7,0.42850327491760254,china
12,8,0.028456630185246468,china
12,9,0.182519793510437,china
13,0,0.01867353357374668,china
13,1,0.07443501055240631,china
13,2,0.03820495679974556,china
13,3,0.039040882140398026,china
13,4,0.06390740722417831,china
13,5,0.08702071011066437,china
13,6,0.04076353460550308,china
13,7,0.4203532934188843,china
13,8,0.027860019356012344,china
13,9,0.18974052369594574,china
14,0,0.018102791160345078,china
14,1,0.07456620037555695,china
14,2,0.037539780139923096,china
14,3,0.04021790251135826,china
14,4,0.06600847840309143,china
14,5,0.085897296667099,china
14,6,0.04109684377908707,china
14,7,0.41226163506507874,china
14,8,0.027268538251519203,china
14,9,0.1970403492450714,china
15,0,0.01768597774207592,china
15,1,0.0747886523604393,china
15,2,0.036886055022478104,china
15,3,0.04127092286944389,china
15,4,0.06817955523729324,china
15,5,0.08481080085039139,china
15,6,0.04124816134572029,china
15,7,0.4038650393486023,china
15,8,0.026682889088988304,china
15,9,0.20458202064037323,china
16,0,0.017327772453427315,china
16,1,0.07496067136526108,china
16,2,0.03625216335058212,china
16,3,0.04229322448372841,china
16,4,0.0702681615948677,china
16,5,0.08368540555238724,china
16,6,0.041356492787599564,china
16,7,0.39560601115226746,china
16,8,0.0261163841933012,china
16,9,0.21213388442993164,china
17,0,0.017018936574459076,china
17,1,0.07511300593614578,china
17,2,0.03563598915934563,china
17,3,0.04327718913555145,china
17,4,0.07229039818048477,china
17,5,0.08254239708185196,china
17,6,0.04139663279056549,china
17,7,0.38745442032814026,china
17,8,0.025561640039086342,china
17,9,0.2197093665599823,china
18,0,0.016797127202153206,china
18,1,0.07526649534702301,china
18,2,0.03504429757595062,china
18,3,0.044193100184202194,china
18,4,0.07427787035703659,china
18,5,0.08137422055006027,china
18,6,0.04136933013796806,china
18,7,0.37936267256736755,china
18,8,0.025022098794579506,china
18,9,0.22729279100894928,china
0,0,0.038165681064128876,european union
0,1,0.12551072239875793,european union
0,2,0.06658165156841278,european union
0,3,0.030927840620279312,european union
0,4,0.07881686836481094,european union
0,5,0.3009283244609833,european union
0,6,0.04977607727050781,european union
0,7,0.15203194320201874,european union
0,8,0.037591010332107544,european union
0,9,0.11966988444328308,european union
1,0,0.03454563766717911,european union
1,1,0.13202731311321259,european union
1,2,0.061875324696302414,european union
1,3,0.03047958016395569,european union
1,4,0.07529450953006744,european union
1,5,0.3320528268814087,european union
1,6,0.049191899597644806,european union
1,7,0.1369645595550537,european union
1,8,0.034842077642679214,european union
1,9,0.1127263680100441,european union
2,0,0.03317377716302872,european union
2,1,0.13785700500011444,european union
2,2,0.05949070677161217,european union
2,3,0.030769966542720795,european union
2,4,0.07382730394601822,european union
2,5,0.34619301557540894,european union
2,6,0.04919464513659477,european union
2,7,0.125576451420784,european union
2,8,0.03363436833024025,european union
2,9,0.11028271168470383,european union
3,0,0.0326957069337368,european union
3,1,0.14512044191360474,european union
3,2,0.056873027235269547,european union
3,3,0.03144160285592079,european union
3,4,0.07274802774190903,european union
3,5,0.3603735566139221,european union
3,6,0.047859691083431244,european union
3,7,0.11235043406486511,european union
3,8,0.03254067897796631,european union
3,9,0.10799690335988998,european union
4,0,0.0319986455142498,european union
4,1,0.15218259394168854,european union
4,2,0.05477659031748772,european union
4,3,0.03261789306998253,european union
4,4,0.07199721783399582,european union
4,5,0.36978471279144287,european union
4,6,0.046963632106781006,european union
4,7,0.10170989483594894,european union
4,8,0.031622014939785004,european union
4,9,0.10634677857160568,european union
5,0,0.031101372092962265,european union
5,1,0.15910524129867554,european union
5,2,0.052976492792367935,european union
5,3,0.03410443663597107,european union
5,4,0.07182035595178604,european union
5,5,0.37496626377105713,european union
5,6,0.0463203527033329,european union
5,7,0.09312698990106583,european union
5,8,0.03080473653972149,european union
5,9,0.10567373782396317,european union
6,0,0.030365224927663803,european union
6,1,0.16601531207561493,european union
6,2,0.05131808668375015,european union
6,3,0.0357210710644722,european union
6,4,0.07212115079164505,european union
6,5,0.3771167993545532,european union
6,6,0.04579860717058182,european union
6,7,0.08577928692102432,european union
6,8,0.030073558911681175,european union
6,9,0.10569082200527191,european union
7,0,0.03012525662779808,european union
7,1,0.17317089438438416,european union
7,2,0.04963260516524315,european union
7,3,0.037277013063430786,european union
7,4,0.07270797342061996,european union
7,5,0.3776615858078003,european union
7,6,0.04509846866130829,european union
7,7,0.07886892557144165,european union
7,8,0.029372144490480423,european union
7,9,0.10608500987291336,european union
8,0,0.029668137431144714,european union
8,1,0.1792113333940506,european union
8,2,0.048420730978250504,european union
8,3,0.03915766626596451,european union
8,4,0.07397957146167755,european union
8,5,0.3738355040550232,european union
8,6,0.04516027122735977,european union
8,7,0.07401666045188904,european union
8,8,0.029004426673054695,european union
8,9,0.10754576325416565,european union
9,0,0.02872372977435589,european union
9,1,0.1838061362504959,european union
9,2,0.04754764959216118,european union
9,3,0.041276149451732635,european union
9,4,0.07590746879577637,european union
9,5,0.3669931888580322,european union
9,6,0.0457475446164608,european union
9,7,0.07090209424495697,european union
9,8,0.028914785012602806,european union
9,9,0.11018131673336029,european union
10,0,0.027701210230588913,european union
10,1,0.18754027783870697,european union
10,2,0.04676895961165428,european union
10,3,0.0433279424905777,european union
10,4,0.07835881412029266,european union
10,5,0.35872429609298706,european union
10,6,0.04628254473209381,european union
10,7,0.06860378384590149,european union
10,8,0.028917349874973297,european union
10,9,0.11377467215061188,european union
11,0,0.02659524790942669,european union
11,1,0.19010865688323975,european union
11,2,0.04613823816180229,european union
11,3,0.04533524066209793,european union
11,4,0.08122003078460693,european union
11,5,0.34918057918548584,european union
11,6,0.0469246581196785,european union
11,7,0.06716517359018326,european union
11,8,0.029034433886408806,european union
11,9,0.11829791218042374,european union
12,0,0.0254603773355484,european union
12,1,0.19165699183940887,european union
12,2,0.045618686825037,european union
12,3,0.04721539467573166,european union
12,4,0.08449713885784149,european union
12,5,0.33875492215156555,european union
12,6,0.047516271471977234,european union
12,7,0.06631842255592346,european union
12,8,0.02921917475759983,european union
12,9,0.12374268472194672,european union
13,0,0.024364672601222992,european union
13,1,0.19229641556739807,european union
13,2,0.0451972521841526,european union
13,3,0.04891129583120346,european union
13,4,0.08813593536615372,european union
13,5,0.32777082920074463,european union
13,6,0.04801935330033302,european union
13,7,0.06588052958250046,european union
13,8,0.02943802997469902,european union
13,9,0.12998560070991516,european union
14,0,0.02345350943505764,european union
14,1,0.19256249070167542,european union
14,2,0.04476654529571533,european union
14,3,0.050322890281677246,european union
14,4,0.09205704182386398,european union
14,5,0.3167763948440552,european union
14,6,0.04824529588222504,european union
14,7,0.06545480340719223,european union
14,8,0.0296087097376585,european union
14,9,0.13675230741500854,european union
15,0,0.022303834557533264,european union
15,1,0.19204945862293243,european union
15,2,0.04432006552815437,european union
15,3,0.0519108772277832,european union
15,4,0.09571901708841324,european union
15,5,0.3062230050563812,european union
15,6,0.04848982393741608,european union
15,7,0.06520508974790573,european union
15,8,0.02973954565823078,european union
15,9,0.14403916895389557,european union
16,0,0.02115034870803356,european union
16,1,0.19134244322776794,european union
16,2,0.04382212832570076,european union
16,3,0.053408391773700714,european union
16,4,0.09915990382432938,european union
16,5,0.2963002026081085,european union
16,6,0.048604343086481094,european union
16,7,0.06495437026023865,european union
16,8,0.02977149747312069,european union
16,9,0.15148639678955078,european union
17,0,0.020004285499453545,european union
17,1,0.19028453528881073,european union
17,2,0.0433352068066597,european union
17,3,0.05495733395218849,european union
17,4,0.10228774696588516,european union
17,5,0.2868046760559082,european union
17,6,0.04880785197019577,european union
17,7,0.06474341452121735,european union
17,8,0.029780719429254532,european union
17,9,0.15899421274662018,european union
18,0,0.01926431618630886,european union
18,1,0.18966135382652283,european union
18,2,0.042800214141607285,european union
18,3,0.055877674371004105,european union
18,4,0.10566724091768265,european union
18,5,0.2775637209415436,european union
18,6,0.04864472150802612,european union
18,7,0.06440185755491257,european union
18,8,0.029668880626559258,european union
18,9,0.16645008325576782,european union
0,0,0.060668423771858215,france
0,1,0.08717653900384903,france
0,2,0.15164484083652496,france
0,3,0.09080753475427628,france
0,4,0.08852431178092957,france
0,5,0.06349235773086548,france
0,6,0.16957110166549683,france
0,7,0.12781213223934174,france
0,8,0.09297528862953186,france
0,9,0.06732753664255142,france
1,0,0.05940847098827362,france
1,1,0.08243905007839203,france
1,2,0.1641998589038849,france
1,3,0.0869036465883255,france
1,4,0.08911126106977463,france
1,5,0.056885384023189545,france
1,6,0.17349950969219208,france
1,7,0.13017238676548004,france
1,8,0.08968830853700638,france
1,9,0.06769219785928726,france
2,0,0.06050975248217583,france
2,1,0.08212453871965408,france
2,2,0.1683715283870697,france
2,3,0.08970644325017929,france
2,4,0.09050853550434113,france
2,5,0.05420563742518425,france
2,6,0.16925004124641418,france
2,7,0.12859748303890228,france
2,8,0.08860231190919876,france
2,9,0.06812357902526855,france
3,0,0.060283176600933075,france
3,1,0.08218038082122803,france
3,2,0.16978947818279266,france
3,3,0.0959768071770668,france
3,4,0.09124250710010529,france
3,5,0.0522463321685791,france
3,6,0.1656026542186737,france
3,7,0.1261243373155594,france
3,8,0.08817479759454727,france
3,9,0.0683794617652893,france
4,0,0.059848297387361526,france
4,1,0.08277256041765213,france
4,2,0.17013703286647797,france
4,3,0.10347961634397507,france
4,4,0.09213107824325562,france
4,5,0.050721675157547,france
4,6,0.16082505881786346,france
4,7,0.12354353070259094,france
4,8,0.08771724998950958,france
4,9,0.06882382184267044,france
5,0,0.0593750923871994,france
5,1,0.08367407321929932,france
5,2,0.16973371803760529,france
5,3,0.11157606542110443,france
5,4,0.09312217682600021,france
5,5,0.04949023947119713,france
5,6,0.1554170548915863,france
5,7,0.12105110287666321,france
5,8,0.08714123070240021,france
5,9,0.06941921263933182,france
6,0,0.05881085246801376,france
6,1,0.08461807668209076,france
6,2,0.16872656345367432,france
6,3,0.12007718533277512,france
6,4,0.0939980298280716,france
6,5,0.04842403158545494,france
6,6,0.15012618899345398,france
6,7,0.11868565529584885,france
6,8,0.08649150282144547,france
6,9,0.07004205137491226,france
7,0,0.05837966501712799,france
7,1,0.08573713153600693,france
7,2,0.16726277768611908,france
7,3,0.1284496933221817,france
7,4,0.09491346031427383,france
7,5,0.04755014553666115,france
7,6,0.14470627903938293,france
7,7,0.11655376106500626,france
7,8,0.08571184426546097,france
7,9,0.07073517888784409,france
8,0,0.058041155338287354,france
8,1,0.08693425357341766,france
8,2,0.1654289960861206,france
8,3,0.1366221308708191,france
8,4,0.09581313282251358,france
8,5,0.0468166321516037,france
8,6,0.13940709829330444,france
8,7,0.11461902409791946,france
8,8,0.08484649658203125,france
8,9,0.07147090137004852,france
9,0,0.057639822363853455,france
9,1,0.08802467584609985,france
9,2,0.16326111555099487,france
9,3,0.14487120509147644,france
9,4,0.09660326689481735,france
9,5,0.046142373234033585,france
9,6,0.13453660905361176,france
9,7,0.11271370947360992,france
9,8,0.08396834135055542,france
9,9,0.07223887741565704,france
10,0,0.05725210905075073,france
10,1,0.08904741704463959,france
10,2,0.16088154911994934,france
10,3,0.1529020071029663,france
10,4,0.09726230800151825,france
10,5,0.04553098604083061,france
10,6,0.13011300563812256,france
10,7,0.11095444113016129,france
10,8,0.0830695629119873,france
10,9,0.07298669219017029,france
11,0,0.056882210075855255,france
11,1,0.09000961482524872,france
11,2,0.1583351492881775,france
11,3,0.16070635616779327,france
11,4,0.09784232079982758,france
11,5,0.04497411847114563,france
11,6,0.12606072425842285,france
11,7,0.10928687453269958,france
11,8,0.08215665817260742,france
11,9,0.07374580204486847,france
12,0,0.05650801584124565,france
12,1,0.09086282551288605,france
12,2,0.15568438172340393,france
12,3,0.1682605892419815,france
12,4,0.09827035665512085,france
12,5,0.04445270821452141,france
12,6,0.12249279767274857,france
12,7,0.10774204134941101,france
12,8,0.08125767856836319,france
12,9,0.07446862757205963,france
13,0,0.05626329034566879,france
13,1,0.09179776161909103,france
13,2,0.15298156440258026,france
13,3,0.17522457242012024,france
13,4,0.09875805675983429,france
13,5,0.04401937872171402,france
13,6,0.11903370171785355,france
13,7,0.10635246336460114,france
13,8,0.08032117038965225,france
13,9,0.075248122215271,france
14,0,0.05597548931837082,france
14,1,0.09259077906608582,france
14,2,0.15023070573806763,france
14,3,0.18199828267097473,france
14,4,0.09909375011920929,france
14,5,0.04360245540738106,france
14,6,0.11603798717260361,france
14,7,0.10504980385303497,france
14,8,0.07942558825016022,france
14,9,0.07599522173404694,france
15,0,0.055754512548446655,france
15,1,0.09338071942329407,france
15,2,0.1474902480840683,france
15,3,0.1882641315460205,france
15,4,0.09938259422779083,france
15,5,0.04324209317564964,france
15,6,0.11329957842826843,france
15,7,0.10390330106019974,france
15,8,0.0785403922200203,france
15,9,0.07674233615398407,france
16,0,0.055432796478271484,france
16,1,0.09396323561668396,france
16,2,0.1447381228208542,france
16,3,0.19449958205223083,france
16,4,0.09946376085281372,france
16,5,0.04287375882267952,france
16,6,0.11107593029737473,france
16,7,0.1028023362159729,france
16,8,0.07772479951381683,france
16,9,0.07742572575807571,france
17,0,0.055309269577264786,france
17,1,0.09478135406970978,france
17,2,0.1420324444770813,france
17,3,0.19988077878952026,france
17,4,0.09978900104761124,france
17,5,0.04261551424860954,france
17,6,0.10864445567131042,france
17,7,0.10184942185878754,france
17,8,0.0768502727150917,france
17,9,0.0782473087310791,france
18,0,0.054804727435112,france
18,1,0.09502307325601578,france
18,2,0.13934288918972015,france
18,3,0.20570288598537445,france
18,4,0.09953627735376358,france
18,5,0.04227399826049805,france
18,6,0.10743512213230133,france
18,7,0.1009531319141388,france
18,8,0.07615552842617035,france
18,9,0.07877244055271149,france
0,0,0.05820178985595703,italy
0,1,0.08400418609380722,italy
0,2,0.13973009586334229,italy
0,3,0.13741697371006012,italy
0,4,0.07397118210792542,italy
0,5,0.05054224282503128,italy
0,6,0.19376441836357117,italy
0,7,0.10670377314090729,italy
0,8,0.10633022338151932,italy
0,9,0.04933509975671768,italy
1,0,0.05936082452535629,italy
1,1,0.08215438574552536,italy
1,2,0.14773161709308624,italy
1,3,0.1326456069946289,italy
1,4,0.07556048035621643,italy
1,5,0.0475233756005764,italy
1,6,0.19358733296394348,italy
1,7,0.10716725140810013,italy
1,8,0.10429750382900238,italy
1,9,0.04997149109840393,italy
2,0,0.060464873909950256,italy
2,1,0.08231690526008606,italy
2,2,0.15027765929698944,italy
2,3,0.13585738837718964,italy
2,4,0.07665324956178665,italy
2,5,0.04620134457945824,italy
2,6,0.18844635784626007,italy
2,7,0.1057923436164856,italy
2,8,0.10370780527591705,italy
2,9,0.05028215050697327,italy
3,0,0.06217507645487785,italy
3,1,0.08400022238492966,italy
3,2,0.15134669840335846,italy
3,3,0.14061036705970764,italy
3,4,0.07860329747200012,italy
3,5,0.04559703543782234,italy
3,6,0.1795446127653122,italy
3,7,0.10414905846118927,italy
3,8,0.10300855338573456,italy
3,9,0.05096516013145447,italy
4,0,0.06351333111524582,italy
4,1,0.08595145493745804,italy
4,2,0.1514851301908493,italy
4,3,0.14670595526695251,italy
4,4,0.08064728230237961,italy
4,5,0.04518076777458191,italy
4,6,0.17023763060569763,italy
4,7,0.10234939306974411,italy
4,8,0.10219397395849228,italy
4,9,0.05173509567975998,italy
5,0,0.06479040533304214,italy
5,1,0.08817590773105621,italy
5,2,0.151002436876297,italy
5,3,0.15316930413246155,italy
5,4,0.08291558176279068,italy
5,5,0.044929780066013336,italy
5,6,0.1606857031583786,italy
5,7,0.10051314532756805,italy
5,8,0.10118042677640915,italy
5,9,0.05263744294643402,italy
6,0,0.06559961289167404,italy
6,1,0.09013397246599197,italy
6,2,0.1499464362859726,italy
6,3,0.16033539175987244,italy
6,4,0.08492293953895569,italy
6,5,0.0446542352437973,italy
6,6,0.15217791497707367,italy
6,7,0.09861281514167786,italy
6,8,0.10012254863977432,italy
6,9,0.05349406972527504,italy
7,0,0.06646320968866348,italy
7,1,0.09222397208213806,italy
7,2,0.14853577315807343,italy
7,3,0.16715534031391144,italy
7,4,0.0869981199502945,italy
7,5,0.044476836919784546,italy
7,6,0.14400674402713776,italy
7,7,0.09684143960475922,italy
7,8,0.09890327602624893,italy
7,9,0.05439528450369835,italy
8,0,0.06733854860067368,italy
8,1,0.09432726353406906,italy
8,2,0.14681653678417206,italy
8,3,0.17365126311779022,italy
8,4,0.08907746523618698,italy
8,5,0.0443573072552681,italy
8,6,0.13635526597499847,italy
8,7,0.09516365826129913,italy
8,8,0.0975862443447113,italy
8,9,0.0553264282643795,italy
9,0,0.06826135516166687,italy
9,1,0.09645576775074005,italy
9,2,0.14483685791492462,italy
9,3,0.17978237569332123,italy
9,4,0.09124542027711868,italy
9,5,0.04429216682910919,italy
9,6,0.12909744679927826,italy
9,7,0.09350808709859848,italy
9,8,0.09618611633777618,italy
9,9,0.0563344843685627,italy
10,0,0.06939740478992462,italy
10,1,0.09871353954076767,italy
10,2,0.1426708698272705,italy
10,3,0.18519540131092072,italy
10,4,0.09362466633319855,italy
10,5,0.04430628940463066,italy
10,6,0.1220635399222374,italy
10,7,0.09189577400684357,italy
10,8,0.0946831926703453,italy
10,9,0.05744931101799011,italy
11,0,0.07019883394241333,italy
11,1,0.10057003051042557,italy
11,2,0.14033277332782745,italy
11,3,0.1908196657896042,italy
11,4,0.09568134695291519,italy
11,5,0.044239092618227005,italy
11,6,0.11610570549964905,italy
11,7,0.09030680358409882,italy
11,8,0.09325172007083893,italy
11,9,0.05849391222000122,italy
12,0,0.07062946259975433,italy
12,1,0.1019836962223053,italy
12,2,0.13787633180618286,italy
12,3,0.1968366652727127,italy
12,4,0.09732424467802048,italy
12,5,0.04407797008752823,italy
12,6,0.11120478808879852,italy
12,7,0.08871239423751831,italy
12,8,0.09191619604825974,italy
12,9,0.059438180178403854,italy
13,0,0.07109181582927704,italy
13,1,0.1033838614821434,italy
13,2,0.13539181649684906,italy
13,3,0.20236143469810486,italy
13,4,0.0988893136382103,italy
13,5,0.043949149549007416,italy
13,6,0.1067420095205307,italy
13,7,0.08725050091743469,italy
13,8,0.09056127071380615,italy
13,9,0.06037897244095802,italy
14,0,0.07131040841341019,italy
14,1,0.10446397215127945,italy
14,2,0.13285893201828003,italy
14,3,0.208073228597641,italy
14,4,0.10013904422521591,italy
14,5,0.0437711700797081,italy
14,6,0.10302147269248962,italy
14,7,0.08582374453544617,italy
14,8,0.08929037302732468,italy
14,9,0.06124754995107651,italy
15,0,0.07088000327348709,italy
15,1,0.10481011867523193,italy
15,2,0.13029761612415314,italy
15,3,0.2146056890487671,italy
15,4,0.10062272101640701,italy
15,5,0.043482705950737,italy
15,6,0.1007375568151474,italy
15,7,0.0844692811369896,italy
15,8,0.08825071901082993,italy
15,9,0.061843764036893845,italy
16,0,0.07046467810869217,italy
16,1,0.10516974329948425,italy
16,2,0.1277877390384674,italy
16,3,0.22079724073410034,italy
16,4,0.10102490335702896,italy
16,5,0.04322433099150658,italy
16,6,0.09861043840646744,italy
16,7,0.08324256539344788,italy
16,8,0.08723323792219162,italy
16,9,0.0624452605843544,italy
17,0,0.07025619596242905,italy
17,1,0.10580568760633469,italy
17,2,0.12532269954681396,italy
17,3,0.22619448602199554,italy
17,4,0.10164850950241089,italy
17,5,0.043063126504421234,italy
17,6,0.09625016897916794,italy
17,7,0.08213301748037338,italy
17,8,0.08615395426750183,italy
17,9,0.06317207962274551,italy
18,0,0.07017115503549576,italy
18,1,0.1065499410033226,italy
18,2,0.12295670807361603,italy
18,3,0.23084276914596558,italy
18,4,0.10227267444133759,italy
18,5,0.042962461709976196,italy
18,6,0.09401685744524002,italy
18,7,0.08122986555099487,italy
18,8,0.08508133888244629,italy
18,9,0.06391638517379761,italy
0,0,0.06690102815628052,spain
0,1,0.09024247527122498,spain
0,2,0.11442093551158905,spain
0,3,0.17598775029182434,spain
0,4,0.07255099713802338,spain
0,5,0.05625355243682861,spain
0,6,0.16490255296230316,spain
0,7,0.09003528207540512,spain
0,8,0.11939345300197601,spain
0,9,0.0493120513856411,spain
1,0,0.06828583031892776,spain
1,1,0.08949783444404602,spain
1,2,0.11612444370985031,spain
1,3,0.1776992827653885,spain
1,4,0.07358351349830627,spain
1,5,0.05450865998864174,spain
1,6,0.16331951320171356,spain
1,7,0.08847165107727051,spain
1,8,0.11901653558015823,spain
1,9,0.04949287325143814,spain
2,0,0.0691668912768364,spain
2,1,0.08981025218963623,spain
2,2,0.11690749228000641,spain
2,3,0.1825849562883377,spain
2,4,0.07453417778015137,spain
2,5,0.0534072071313858,spain
2,6,0.15898682177066803,spain
2,7,0.08690905570983887,spain
2,8,0.11817666888237,spain
2,9,0.0495164655148983,spain
3,0,0.06975873559713364,spain
3,1,0.09067834913730621,spain
3,2,0.11708629131317139,spain
3,3,0.188950315117836,spain
3,4,0.07569216191768646,spain
3,5,0.05255937576293945,spain
3,6,0.1533002108335495,spain
3,7,0.085242860019207,spain
3,8,0.11709824204444885,spain
3,9,0.04963337257504463,spain
4,0,0.0701436921954155,spain
4,1,0.09183591604232788,spain
4,2,0.11682666093111038,spain
4,3,0.19601386785507202,spain
4,4,0.07695261389017105,spain
4,5,0.051871225237846375,spain
4,6,0.14713068306446075,spain
4,7,0.08357280492782593,spain
4,8,0.11584050953388214,spain
4,9,0.049811989068984985,spain
5,0,0.0704662948846817,spain
5,1,0.09321033209562302,spain
5,2,0.1162279024720192,spain
5,3,0.2032032608985901,spain
5,4,0.07830671221017838,spain
5,5,0.05132540315389633,spain
5,6,0.14079032838344574,spain
5,7,0.0819796621799469,spain
5,8,0.11442813277244568,spain
5,9,0.05006195232272148,spain
6,0,0.07062157988548279,spain
6,1,0.09456094354391098,spain
6,2,0.1153310239315033,spain
6,3,0.2105856090784073,spain
6,4,0.07961713522672653,spain
6,5,0.05083426460623741,spain
6,6,0.13474872708320618,spain
6,7,0.08041667193174362,spain
6,8,0.11294674873352051,spain
6,9,0.05033734813332558,spain
7,0,0.070697121322155,spain
7,1,0.09589005261659622,spain
7,2,0.11421959102153778,spain
7,3,0.2178434282541275,spain
7,4,0.08087755739688873,spain
7,5,0.050396885722875595,spain
7,6,0.12909279763698578,spain
7,7,0.07893380522727966,spain
7,8,0.11141598224639893,spain
7,9,0.05063282325863838,spain
8,0,0.07059837132692337,spain
8,1,0.09702944755554199,spain
8,2,0.1129242405295372,spain
8,3,0.2251298874616623,spain
8,4,0.08194698393344879,spain
8,5,0.04995827004313469,spain
8,6,0.12410113215446472,spain
8,7,0.07750920951366425,spain
8,8,0.10990649461746216,spain
8,9,0.05089600384235382,spain
9,0,0.07030738890171051,spain
9,1,0.09792309254407883,spain
9,2,0.11149105429649353,spain
9,3,0.23249027132987976,spain
9,4,0.08279728889465332,spain
9,5,0.04949188232421875,spain
9,6,0.11982068419456482,spain
9,7,0.07612341642379761,spain
9,8,0.10844624787569046,spain
9,9,0.05110864341259003,spain
10,0,0.07020217925310135,spain
10,1,0.09899162501096725,spain
10,2,0.11002294719219208,spain
10,3,0.2390562891960144,spain
10,4,0.08377521485090256,spain
10,5,0.04912722483277321,spain
10,6,0.11561334878206253,spain
10,7,0.07487161457538605,spain
10,8,0.10693412274122238,spain
10,9,0.05140560492873192,spain
11,0,0.07016231119632721,spain
11,1,0.1001012772321701,spain
11,2,0.10852019488811493,spain
11,3,0.24507023394107819,spain
11,4,0.08480819314718246,spain
11,5,0.04881790652871132,spain
11,6,0.1116371899843216,spain
11,7,0.07370932400226593,spain
11,8,0.1054152324795723,spain
11,9,0.051758166402578354,spain
12,0,0.06960267573595047,spain
12,1,0.10052915662527084,spain
12,2,0.10694386065006256,spain
12,3,0.2517697513103485,spain
12,4,0.08526118844747543,spain
12,5,0.04835047572851181,spain
12,6,0.10897685587406158,spain
12,7,0.07256343960762024,spain
12,8,0.10410169512033463,spain
12,9,0.05190077796578407,spain
13,0,0.0690484270453453,spain
