,1,2
backed,12.321218490600586,-11.939254760742188
fallout,17.825088500976562,-12.692577362060547
shelter,-10.953507423400879,-9.339815139770508
expired,-0.2573009133338928,5.81752872467041
cambodian,7.801610946655273,-17.085418701171875
umrah,6.530806064605713,-30.304237365722656
uncertainty,1.4374661445617676,0.16756345331668854
romagna,-3.799724578857422,6.7194013595581055
ruled,-8.719919204711914,18.185665130615234
extreme,11.502640724182129,-7.359349250793457
serving,-2.237903594970703,5.755009651184082
sensitive,-2.088306427001953,-13.516411781311035
canceling,-1.2805343866348267,-5.776848793029785
unique,0.9883936643600464,6.560088634490967
entities,4.658618927001953,-3.843885898590088
fatalities,3.692331075668335,-1.5888134241104126
expense,-10.636652946472168,11.572251319885254
kawasaki,13.667025566101074,8.601449012756348
kcdc,2.507556438446045,-25.201929092407227
texas,-5.672924518585205,20.716703414916992
jakarta,-4.834280490875244,6.519344329833984
assigned,7.344804286956787,-4.3979172706604
brings,15.469731330871582,-2.7360916137695312
finally,2.8813042640686035,1.4012112617492676
extends,17.826494216918945,-7.08814001083374
involves,-4.59843111038208,8.971603393554688
saint,-15.933852195739746,-6.830924034118652
sailors,9.893887519836426,-13.383013725280762
brunei,-7.194643020629883,21.975444793701172
brunswick,-6.010951995849609,-6.640023231506348
fees,11.768355369567871,-12.533707618713379
language,3.0088865756988525,2.990351915359497
problem,8.672762870788574,-15.771660804748535
elective,9.06546401977539,-10.179574012756348
neighborhoods,-10.93295955657959,0.061173126101493835
guam,7.210691928863525,5.902032375335693
passing,-4.299046039581299,11.420598983764648
northeastern,13.006818771362305,-11.141328811645508
homeland,-4.642268657684326,0.3755488395690918
syrian,-7.842489719390869,17.73080825805664
delegation,20.009687423706055,-10.57076358795166
contractors,-12.076669692993164,3.542898654937744
receptor,3.934237003326416,-6.531517028808594
voluntarily,-14.827058792114258,14.897604942321777
pilgrims,-12.18543815612793,4.277956485748291
org,15.33385944366455,-8.62141227722168
proteins,16.112192153930664,-11.145782470703125
analyzed,7.4411702156066895,-20.563016891479492
classified,-5.2873053550720215,-14.05030345916748
spectators,1.802127480506897,2.5496838092803955
performing,8.060525894165039,-20.61664390563965
organisers,8.929349899291992,-1.9021291732788086
identity,9.369343757629395,-0.5651355981826782
substantial,-13.473370552062988,7.654297828674316
imprisonment,9.373697280883789,-3.1486949920654297
southwest,-8.046650886535645,5.747138977050781
collaborating,-14.726290702819824,8.000144004821777
convalescent,13.906603813171387,-14.324217796325684
referral,6.718484401702881,-19.292085647583008
wildlife,0.16695097088813782,-11.354313850402832
adapted,8.822381019592285,-9.870376586914062
competition,-1.617376685142517,-7.900637626647949
credit,-2.90883731842041,21.87935447692871
advisories,-0.8095121383666992,-3.7098069190979004
heilongjiang,16.403730392456055,-5.81766939163208
stepping,14.250258445739746,5.040110111236572
guarantee,3.4082577228546143,-23.89820671081543
massachusetts,7.736573696136475,13.1451997756958
recognized,-15.21484661102295,-1.3623623847961426
import,-11.41069221496582,20.827594757080078
customer,9.092806816101074,-0.021314401179552078
stationed,8.441450119018555,-11.462264060974121
czechia,-17.087276458740234,5.442359447479248
danger,-9.892895698547363,-5.098814010620117
stands,-20.7979793548584,6.6090087890625
guatemala,13.448925971984863,6.0052266120910645
commitment,-13.45789623260498,-0.8981239199638367
resort,17.609094619750977,-10.547459602355957
recreation,13.4122953414917,-9.807475090026855
fort,18.35894203186035,-15.371973037719727
responsibility,1.4821337461471558,-16.939682006835938
intends,-8.2667818069458,8.905119895935059
absence,-0.1136084496974945,-2.1692240238189697
property,3.881124973297119,-4.869913578033447
radio,-7.432404518127441,17.205190658569336
disabilities,12.762674331665039,-19.151758193969727
rare,7.842406272888184,-2.574713945388794
memo,-8.744022369384766,17.267972946166992
immunization,3.52321457862854,-4.163769721984863
freely,-9.329386711120605,19.97785758972168
imf,6.808888912200928,-13.895308494567871
participate,7.341888904571533,7.99310302734375
targets,17.097702026367188,-12.99481201171875
diabetes,4.0676960945129395,10.548736572265625
frequently,-16.06005096435547,23.518342971801758
black,-2.300492525100708,-20.82166290283203
statistics,-13.956690788269043,9.034980773925781
curve,-11.02351188659668,25.5549259185791
incident,5.51207971572876,-24.813953399658203
emerged,-4.54995584487915,19.991329193115234
relatives,5.103241920471191,-24.552053451538086
tons,1.1565256118774414,13.452930450439453
rumors,2.0643534660339355,-4.983294486999512
retailers,-11.453407287597656,-0.11604814976453781
developers,8.215150833129883,-6.843831539154053
provisions,3.4518046379089355,-26.203323364257812
frankfurt,11.310032844543457,9.790087699890137
database,-6.991471767425537,-10.196059226989746
sense,-16.369060516357422,6.266702651977539
connection,-9.98647403717041,-7.982922554016113
daycare,-10.074751853942871,19.297561645507812
colleges,5.728857517242432,-23.502281188964844
sequences,4.812165260314941,-9.14277172088623
retirement,5.42223596572876,10.238028526306152
looked,-10.556756973266602,20.422285079956055
reminded,4.758240699768066,-25.35317611694336
brand,-14.068628311157227,12.8624906539917
introduction,8.062530517578125,12.70736312866211
slowly,10.8599271774292,-3.538025140762329
manufacturer,-11.27393627166748,18.8848819732666
reconsider,-12.07770824432373,12.99720573425293
veterinary,-5.2234787940979,-0.4597818851470947
worried,-1.343650221824646,21.935832977294922
exemption,-8.35944652557373,-4.587101459503174
traveler,-8.40952205657959,8.695866584777832
recovering,-9.793492317199707,-3.0431888103485107
wishing,5.6361284255981445,-24.63674545288086
madagascar,-11.644471168518066,4.445855617523193
childcare,-7.75860071182251,14.567876815795898
qr,12.6300687789917,6.599447250366211
armenia,8.765236854553223,9.498933792114258
core,-0.3111487925052643,-24.775501251220703
secretariat,17.441579818725586,-2.8647572994232178
section,-7.7776899337768555,-7.203095436096191
arrange,-6.324878215789795,21.422420501708984
beef,1.51145601272583,8.765341758728027
nova,20.516382217407227,-13.150507926940918
experienced,3.7609074115753174,5.423591136932373
weddings,1.1217567920684814,-8.936331748962402
transiting,-10.400152206420898,-3.4711384773254395
taxis,3.9653797149658203,-6.606319427490234
victims,6.386969089508057,-20.228342056274414
suspect,-9.878290176391602,-9.60926628112793
prevented,-11.431230545043945,6.895125865936279
seeks,-8.181258201599121,-1.72562575340271
calgary,7.765805244445801,-26.263885498046875
hot,14.318124771118164,4.0608320236206055
notification,18.471467971801758,-12.313047409057617
picture,-16.191959381103516,16.94404411315918
confined,-12.127565383911133,16.240365982055664
cancer,16.4727725982666,-8.042768478393555
apri,-11.472585678100586,8.030863761901855
thought,-2.734060764312744,1.6148407459259033
thirds,-10.840788841247559,10.904086112976074
improvement,-12.760506629943848,4.9867777824401855
things,6.472487449645996,-6.815266132354736
continuity,2.0293428897857666,-26.168638229370117
medrxiv,-13.4839506149292,11.708807945251465
consumption,0.996039867401123,-3.066129446029663
vigilant,-4.54054594039917,-1.4343760013580322
gilead,1.753419280052185,-21.313997268676758
played,-18.593852996826172,4.280618190765381
participating,-13.751728057861328,21.424579620361328
category,-0.1637738049030304,-6.644521236419678
consulate,-8.739276885986328,-0.52219557762146
division,-14.965829849243164,0.09271180629730225
consequences,6.793717384338379,7.085207462310791
proportion,-5.750746250152588,12.950240135192871
attendance,-15.175003051757812,3.3625566959381104
theaters,-0.3184202313423157,-8.755263328552246
contaminated,-12.698204040527344,9.673449516296387
claiming,13.104142189025879,4.2515435218811035
eventually,5.432216167449951,-11.457745552062988
associations,3.516160726547241,-5.7875895500183105
virology,17.065513610839844,-11.85224723815918
niaid,7.195627689361572,-25.961353302001953
residences,2.1765713691711426,3.417281150817871
docking,7.613039493560791,4.72410249710083
lawmakers,-2.0822980403900146,20.50467872619629
detecting,-11.560643196105957,19.820945739746094
practical,-13.010222434997559,14.536043167114258
ft,-7.099479675292969,18.214706420898438
accused,4.092489242553711,-2.3160312175750732
awaiting,-4.37831449508667,18.61598014831543
carnival,-14.212627410888672,-0.3462460935115814
extremely,2.9598946571350098,-27.296300888061523
yellow,-4.251056671142578,8.174635887145996
profit,12.766059875488281,-17.8737850189209
alarm,-13.129902839660645,-0.6728833913803101
prohibiting,-0.4630467891693115,16.672945022583008
sets,5.240324020385742,-7.8929290771484375
capability,5.953054428100586,-26.37385368347168
pilot,15.784295082092285,-12.402100563049316
rent,-7.63213586807251,20.135353088378906
acquired,-8.000743865966797,19.892820358276367
great,-5.533923149108887,3.30391526222229
balance,-10.313464164733887,25.643613815307617
posts,2.8274943828582764,-6.868420124053955
austrian,-4.474082946777344,18.652755737304688
fleet,16.200380325317383,-10.015883445739746
mechanisms,-9.062087059020996,3.4478113651275635
grade,2.0111327171325684,-11.599303245544434
medina,2.543612480163574,3.3077685832977295
sport,0.7109241485595703,12.16996955871582
protest,-14.721833229064941,-2.3583054542541504
favipiravir,5.16268253326416,9.215782165527344
spot,8.47913646697998,-3.4431331157684326
soap,-4.563782215118408,17.193153381347656
outlines,18.8367919921875,-9.841947555541992
northeast,16.391672134399414,2.7722363471984863
shift,-9.055015563964844,18.7058048248291
defer,-5.039888381958008,-5.724705219268799
spouses,21.795215606689453,-10.716169357299805
intensified,2.2642080783843994,11.209033966064453
october,-13.741951942443848,4.939137935638428
exchange,-13.783790588378906,5.604580402374268
owners,-9.134950637817383,16.16888427734375
hosted,-9.75767707824707,11.361381530761719
mosque,-6.038571357727051,20.029727935791016
evaluating,7.780584812164307,-20.3743839263916
verified,1.6579402685165405,6.381308555603027
exhibiting,7.651375770568848,-0.86137855052948
ordering,-10.748417854309082,22.734542846679688
inspections,3.361818552017212,-24.736095428466797
feel,6.037353515625,-25.1805419921875
americas,-15.107390403747559,4.961138725280762
figure,-14.057726860046387,-2.5999677181243896
promising,-14.554901123046875,4.326798439025879
angola,4.44413423538208,-24.20646095275879
osaka,-5.373570919036865,22.775346755981445
amazon,-6.218810558319092,5.280465126037598
fined,8.609695434570312,6.6054792404174805
investigational,9.073647499084473,-15.873031616210938
appears,-5.29168701171875,17.04478645324707
firms,3.581167221069336,2.8858094215393066
artificial,-12.212334632873535,-3.369502544403076
flexibility,16.823007583618164,-9.554336547851562
fraudulent,1.1688624620437622,-6.695015907287598
forum,6.880059719085693,-9.207093238830566
formula,-7.057173728942871,18.461408615112305
residing,-9.418455123901367,5.963199615478516
pyongyang,4.497743129730225,-8.007524490356445
golf,13.668854713439941,-8.694206237792969
fail,2.859132766723633,-26.90138053894043
independent,-8.449629783630371,3.4496302604675293
regard,15.652806282043457,-10.886859893798828
wild,-12.14579963684082,5.958868503570557
advise,17.320228576660156,-11.175436973571777
mounting,10.448371887207031,-17.0972900390625
westerdam,-5.437662124633789,9.494115829467773
wellness,10.255779266357422,9.259439468383789
proceed,-6.870641231536865,-2.5862321853637695
unknown,-9.991995811462402,-4.495891571044922
expertise,-11.896324157714844,22.174598693847656
halting,12.691214561462402,-10.780529022216797
battling,-17.686792373657227,14.16495132446289
wash,17.493593215942383,-14.278153419494629
rely,-9.116586685180664,-2.784868001937866
extent,16.4263858795166,-11.352803230285645
professor,4.102529525756836,6.732897758483887
infrared,14.850593566894531,-6.39927339553833
moves,-10.130971908569336,4.742934226989746
weak,12.763504981994629,-14.100207328796387
successful,9.818785667419434,-24.41535758972168
stayed,18.441713333129883,-13.677465438842773
stimulus,15.098913192749023,-9.678077697753906
largely,10.422215461730957,-3.8091816902160645
elections,11.275394439697266,6.14746618270874
suspicious,8.386401176452637,-24.339420318603516
lost,-16.14922332763672,7.289902210235596
don,-10.363638877868652,8.804313659667969
cup,-2.3111958503723145,4.170452117919922
sessions,11.549596786499023,-16.20124053955078
differences,-11.020817756652832,5.453347682952881
culture,-0.7973204255104065,13.594072341918945
king,-13.69459342956543,-1.1306865215301514
difficulties,5.208077907562256,-16.408306121826172
smart,3.3710248470306396,-23.057674407958984
mentioned,-15.658324241638184,-6.925935745239258
consideration,-8.342564582824707,2.2106008529663086
covers,-11.99850845336914,9.686013221740723
stockpile,-5.878656387329102,0.06686423718929291
distress,16.9282283782959,-4.593060493469238
learn,10.289813995361328,-6.8984880447387695
telephone,-4.0240654945373535,10.178171157836914
displaced,-11.452826499938965,7.950624465942383
chancellor,13.667035102844238,-8.524515151977539
supposed,-11.609184265136719,13.566697120666504
elementary,4.109280586242676,11.388968467712402
laos,-7.50834321975708,2.2027785778045654
evacuating,-11.51822566986084,8.662220001220703
presents,0.7023096680641174,-26.720056533813477
scanners,4.820017337799072,-8.192231178283691
decrease,4.8529953956604,-12.220507621765137
clinically,1.212783694267273,18.424266815185547
pets,-9.189008712768555,15.629440307617188
pharmacy,4.48059606552124,-24.924158096313477
sydney,13.542746543884277,-2.4069907665252686
manila,12.2315034866333,6.915609836578369
delta,0.4634258449077606,-18.90003204345703
throat,2.0586986541748047,-3.0150041580200195
depart,17.570924758911133,-5.5106964111328125
earliest,4.443124294281006,-4.061167240142822
coughing,-5.167200088500977,5.41869592666626
dead,-2.3984103202819824,12.247620582580566
tunisia,12.972217559814453,-16.728839874267578
maker,6.795877933502197,-3.527172327041626
loans,9.709814071655273,13.491422653198242
sharp,11.09402847290039,7.395042419433594
breath,-5.92736291885376,18.462194442749023
taiwanese,-8.284295082092285,6.146961688995361
strains,-13.060964584350586,5.036975383758545
corporation,-9.834364891052246,-0.9598448276519775
street,3.6300723552703857,-27.41227912902832
records,8.871566772460938,-20.971473693847656
posed,-9.662969589233398,7.444518566131592
adjusted,6.729176998138428,4.270889759063721
homeless,-4.355119228363037,15.077642440795898
add,-9.606752395629883,-7.04963493347168
summit,3.8878979682922363,-26.762619018554688
dna,7.575400352478027,-27.26402473449707
dock,-11.40286922454834,17.850854873657227
coverings,-8.195430755615234,17.171630859375
launching,-9.985146522521973,13.708157539367676
shortly,-8.030823707580566,10.861863136291504
latin,-8.115885734558105,19.99665069580078
promised,-14.522660255432129,3.945333242416382
representing,12.429159164428711,8.095295906066895
concentrated,-7.222080230712891,1.2785683870315552
fiji,-10.620819091796875,19.026777267456055
tens,7.2210307121276855,-4.97666597366333
miles,-5.374741554260254,19.63138198852539
administered,20.420907974243164,-12.927194595336914
prompted,2.9095497131347656,-13.763504028320312
talks,-1.0794754028320312,-2.8599228858947754
pathogen,6.040492057800293,6.5210137367248535
specialist,-3.6728038787841797,-16.874143600463867
notes,-4.125862121582031,-0.7128674387931824
proposal,-19.216520309448242,14.41529369354248
civilian,1.1013736724853516,13.301187515258789
deploying,-9.598341941833496,3.7567431926727295
anticipated,-3.108523368835449,-3.947862386703491
sweeping,6.845332622528076,-14.796119689941406
decide,-10.184446334838867,11.210733413696289
square,3.406400203704834,-25.09130096435547
decline,0.4627554416656494,-6.390115261077881
meant,17.907548904418945,-8.78617000579834
alongside,8.255182266235352,0.0056897797621786594
governing,21.21629524230957,-5.529843807220459
allocation,-3.4420580863952637,-10.951728820800781
walk,9.60760498046875,8.40754508972168
detention,3.376784563064575,-3.3736424446105957
hairdressers,-10.641707420349121,22.18372344970703
populous,4.144530773162842,-21.82100486755371
metres,-7.997587203979492,4.247724533081055
checking,2.2925302982330322,11.428903579711914
surgeries,-5.9442458152771,18.688282012939453
proof,8.988371849060059,-13.533535957336426
chicago,3.9403913021087646,8.139016151428223
formed,-8.107640266418457,5.486880302429199
carefully,4.200397491455078,-4.547285079956055
publicly,-13.071182250976562,-1.6677119731903076
approaches,-8.290586471557617,12.225802421569824
respondents,-9.88276195526123,7.415950775146484
soccer,7.451850414276123,2.2554819583892822
circulate,-17.734163284301758,16.88785171508789
circulation,-8.516417503356934,8.378520965576172
friends,-11.27562141418457,5.956630229949951
dhabi,-1.9418096542358398,-5.406765460968018
curbing,-11.919692039489746,18.37571907043457
solutions,5.084438800811768,-21.910951614379883
resurgence,0.4228312075138092,-14.029256820678711
duties,9.736660957336426,-14.014484405517578
load,4.47077751159668,3.2995965480804443
conferences,3.8317971229553223,9.506905555725098
killed,-5.681899070739746,2.041140556335449
accepting,-11.800958633422852,3.069455862045288
probable,3.890378475189209,0.483404278755188
performance,-0.4011332392692566,0.5238264799118042
ending,2.967414379119873,-19.823516845703125
duty,-6.152352333068848,22.427074432373047
engineering,-11.187162399291992,4.953629970550537
accompanied,-11.53235912322998,2.209749221801758
exported,-4.511404991149902,13.478099822998047
periods,17.63922119140625,-11.761789321899414
presidential,-14.476471900939941,8.593156814575195
reagents,2.9020206928253174,7.873457908630371
efficient,-10.327617645263672,18.872323989868164
tightening,11.570005416870117,-24.198640823364258
sell,5.5103068351745605,-0.36563172936439514
presenting,-1.3687325716018677,5.329281330108643
accelerating,12.83363151550293,-4.393511772155762
prince,11.544782638549805,-12.379573822021484
page,-12.873217582702637,1.3753724098205566
sanitizer,4.716093063354492,-3.825012445449829
book,9.686724662780762,-0.03227757662534714
jordanian,-11.132478713989258,12.186737060546875
yuan,12.43159008026123,6.370022296905518
consumers,-6.527884006500244,19.32046890258789
exhibition,10.519131660461426,5.907700538635254
establishing,-17.648212432861328,8.253026962280273
consultations,-11.511786460876465,21.622419357299805
branch,14.234383583068848,-4.975089073181152
moment,-0.7609372735023499,-15.114590644836426
entrances,16.986083984375,-4.56853723526001
contained,10.959003448486328,-0.832449197769165
sealed,10.34693431854248,-19.93065071105957
sanctions,-9.171843528747559,4.629306316375732
reason,-7.206523895263672,8.458185195922852
mitigation,10.885765075683594,-15.999387741088867
shields,16.17592430114746,-14.715519905090332
ministerial,-16.285308837890625,3.4654409885406494
olympics,-11.918404579162598,5.452643394470215
fake,4.823625564575195,-23.840715408325195
cards,-14.981491088867188,7.34371280670166
shenzhen,11.407315254211426,-3.886383533477783
written,-5.417780876159668,-12.358540534973145
assistant,-3.2317354679107666,-0.642130970954895
populated,-6.011101722717285,3.133808135986328
minimise,-15.593231201171875,-4.536953926086426
addressed,0.551675021648407,-2.5514001846313477
feet,-9.620316505432129,13.16172981262207
overwhelmed,-15.147684097290039,10.634828567504883
imaging,-11.472437858581543,11.20471477508545
relaxation,7.0878729820251465,-5.366877555847168
cutting,-4.971261501312256,-2.1446821689605713
illegal,2.2176315784454346,-0.10188863426446915
waste,9.616453170776367,6.338742733001709
quarter,-13.625761032104492,17.63739776611328
broad,-7.1729278564453125,3.8953497409820557
upper,-18.198041915893555,0.06863654404878616
expansion,7.131894111633301,-16.028066635131836
die,0.35872700810432434,0.9241015911102295
attendees,-11.749120712280273,16.363290786743164
question,18.26226043701172,-6.582050800323486
consistent,1.654327392578125,-6.178210258483887
accessible,-2.024099588394165,-3.1713061332702637
prices,-12.452054023742676,17.492238998413086
reliable,-4.756806373596191,-4.753782749176025
standing,3.74337100982666,-24.52249526977539
empty,-0.2691357731819153,-5.279001235961914
abide,-7.098057270050049,23.64280128479004
quantities,13.402665138244629,-2.191054344177246
wait,-11.770085334777832,9.717743873596191
reporters,-7.566272258758545,-2.9169726371765137
threatening,-15.925116539001465,0.5564117431640625
delhi,11.331530570983887,-16.681657791137695
deliveries,5.061608791351318,-10.154058456420898
delivering,6.823460578918457,-19.03043556213379
deep,5.348354339599609,-7.395857810974121
ramp,8.24708366394043,-22.588781356811523
clients,-2.4587409496307373,1.150100827217102
wales,-3.649454116821289,9.15353775024414
bookings,-12.182592391967773,20.95960235595703
examined,-10.743000030517578,9.303386688232422
shipments,14.842977523803711,3.0543692111968994
shipping,-8.017088890075684,7.0846052169799805
deployment,2.2578022480010986,-0.2508518397808075
collective,5.227787017822266,-30.201509475708008
ward,11.569056510925293,-13.947977066040039
gender,-13.427027702331543,5.937282562255859
believes,-14.280388832092285,2.7520341873168945
justin,4.817447662353516,-21.17608642578125
pools,7.273631572723389,-9.729286193847656
specialized,-8.377214431762695,18.589378356933594
reaction,3.0496766567230225,-20.43639373779297
models,18.61616325378418,-13.886153221130371
communicate,-8.681427001953125,4.749057769775391
portuguese,8.658422470092773,5.571217060089111
venezuela,13.623547554016113,-8.851573944091797
cameroon,16.864110946655273,-5.690621852874756
creation,-14.866997718811035,5.293247222900391
labor,18.547103881835938,-12.926015853881836
florida,8.170650482177734,-4.390048503875732
studying,-8.002410888671875,4.8772101402282715
prefecture,-18.334983825683594,2.4429798126220703
quick,3.6842024326324463,-3.2536964416503906
challenge,-11.556366920471191,14.668140411376953
tickets,8.331588745117188,10.417115211486816
regime,-8.549539566040039,-2.0298941135406494
pan,-17.29265785217285,-4.508018970489502
assured,7.054968357086182,10.591626167297363
television,4.11666202545166,-11.089377403259277
hubs,-0.378271222114563,19.463516235351562
recognition,9.25997543334961,3.125370740890503
yemen,-8.614041328430176,19.54829978942871
faces,9.582311630249023,-3.0848288536071777
machines,3.4929137229919434,-22.092443466186523
uzbekistan,16.671510696411133,-1.2383110523223877
edition,-5.353906154632568,21.166519165039062
ecuador,3.590606927871704,-25.230377197265625
highlights,-13.392753601074219,-5.491953372955322
indians,3.2662999629974365,-23.94219398498535
mexican,-2.916330337524414,-9.873310089111328
philippine,10.118300437927246,-10.82579517364502
improving,-12.939687728881836,24.243982315063477
funerals,-10.034370422363281,18.867088317871094
luxembourg,3.9524688720703125,-21.619590759277344
heavy,-12.568171501159668,-8.764269828796387
iceland,-11.253650665283203,17.636524200439453
stocks,-8.930088996887207,21.01932144165039
resulted,17.619504928588867,-11.73778247833252
bangkok,-14.478555679321289,8.947125434875488
malta,3.9565961360931396,-3.7217891216278076
yokohama,6.002406120300293,-21.701623916625977
apps,-5.226665496826172,-7.336919784545898
sterilization,-3.5805745124816895,6.480870246887207
originated,-6.869435787200928,6.633179187774658
portal,8.587623596191406,-21.550739288330078
continuous,18.036102294921875,-13.246771812438965
ages,-0.757565975189209,13.963047981262207
payment,5.620057106018066,-18.46175765991211
greek,2.6541261672973633,5.7210845947265625
zimbabwe,1.5638763904571533,-25.544384002685547
incubation,9.294986724853516,9.078776359558105
makes,10.946077346801758,4.909966945648193
makeshift,0.8116017580032349,10.97692584991455
covered,-7.868132591247559,-8.403189659118652
notify,7.948178768157959,-23.22751235961914
controlling,-9.591872215270996,24.443342208862305
connected,17.499177932739258,-10.961788177490234
afternoon,5.4779839515686035,-19.784814834594727
occupational,6.5087199211120605,-5.610917091369629
railway,7.833402633666992,-16.235267639160156
pharmaceuticals,-11.022820472717285,8.345440864562988
groceries,2.3327243328094482,-30.148529052734375
ranging,-19.58388328552246,0.9167428612709045
oil,3.242051839828491,9.403711318969727
houses,8.353169441223145,-7.822534084320068
randomized,-12.467105865478516,22.607654571533203
starts,17.36284828186035,-4.269938945770264
criminal,-8.963211059570312,20.6075382232666
manufacture,4.184035778045654,-6.156984806060791
physician,-17.586843490600586,18.332847595214844
stand,-12.147324562072754,22.49188232421875
meaning,14.029723167419434,-11.072370529174805
relax,0.7194042801856995,-3.202284097671509
maritime,5.157904148101807,-1.1253821849822998
purchased,10.454302787780762,0.19261138141155243
confront,-6.012842178344727,14.334027290344238
confinement,-9.122846603393555,10.616905212402344
relations,1.9335012435913086,-27.232961654663086
imperial,3.727613925933838,3.6480889320373535
croatia,1.5308870077133179,-18.80783462524414
acting,-2.785609245300293,18.16459846496582
sar,10.219335556030273,-17.54013442993164
roll,-16.555089950561523,5.7458176612854
palestinian,-12.110486030578613,7.309990882873535
violence,-0.4925752282142639,4.115556716918945
outcomes,4.380102157592773,-13.277349472045898
kuwaiti,-10.39746379852295,-4.500102519989014
gave,20.22965431213379,-11.35567569732666
programmes,-5.776670932769775,6.2631330490112305
facemasks,6.434322834014893,-8.207060813903809
gates,10.096514701843262,-5.833524227142334
disinfecting,3.657670497894287,-24.662832260131836
ferry,-16.225444793701172,-2.459660530090332
failed,-11.673824310302734,17.096736907958984
landing,-8.541245460510254,4.275424480438232
speaking,-11.628838539123535,3.890442132949829
shop,-13.000792503356934,19.914085388183594
networks,1.7544385194778442,4.272682189941406
tanzania,-6.132328510284424,16.76348876953125
mers,1.1338679790496826,2.750795841217041
liechtenstein,2.8872148990631104,-24.579771041870117
avigan,0.775240957736969,-21.241605758666992
tax,-15.892565727233887,9.515862464904785
cited,8.712267875671387,7.028999328613281
licensed,7.276397705078125,-16.827383041381836
lagos,11.574901580810547,8.282892227172852
responders,-10.087202072143555,17.45509147644043
therapies,4.447743892669678,-4.500753879547119
extensive,-8.5704984664917,1.1290837526321411
parliamentary,-11.539298057556152,18.611204147338867
interest,-13.291257858276367,0.4590519070625305
leadership,2.0373215675354004,-4.902254581451416
job,15.47217845916748,-6.857250690460205
morbidity,11.0553560256958,-3.1675071716308594
evolving,-13.906264305114746,22.445932388305664
establishment,-8.637932777404785,20.627866744995117
examine,-11.49525260925293,7.6819233894348145
monetary,-11.846172332763672,8.575509071350098
janeiro,4.450714588165283,-28.73016357421875
demanded,-13.879277229309082,-0.06151950731873512
vaccination,14.356668472290039,-12.501351356506348
travels,10.473846435546875,6.192856311798096
entitled,10.822366714477539,-7.900965213775635
kind,-14.109896659851074,-0.8113521933555603
burden,3.1697206497192383,-6.6416802406311035
volume,10.017732620239258,7.9313483238220215
players,3.120659589767456,-5.936149597167969
mouth,0.058940574526786804,14.934124946594238
preventative,-12.844695091247559,-2.3189327716827393
emilia,-0.7820373177528381,3.4621517658233643
original,-6.445287227630615,1.2173994779586792
phased,12.249825477600098,8.71850872039795
natural,4.339446067810059,-24.905351638793945
draft,-14.319014549255371,9.071952819824219
poultry,4.433388710021973,-18.55291748046875
supported,-8.137170791625977,19.53490447998047
increases,12.307300567626953,-6.6117424964904785
donald,-4.774646282196045,-0.7795454859733582
languages,11.933316230773926,-8.203666687011719
donors,5.312472820281982,-11.490981101989746
unveiled,-0.08825750648975372,15.524301528930664
saving,-4.578096389770508,21.3304443359375
excluding,7.8206634521484375,-5.342662334442139
exclusively,-7.998083114624023,22.597429275512695
manner,12.002626419067383,-25.965152740478516
academic,15.533495903015137,-13.692849159240723
modelling,1.3042415380477905,8.068503379821777
senegal,-1.9450690746307373,1.2565137147903442
separately,-6.527721881866455,2.787083387374878
misinformation,-9.608282089233398,19.54701805114746
producing,18.352266311645508,-11.261216163635254
manufactured,-1.9186111688613892,7.1384992599487305
capabilities,-13.055583953857422,4.6720991134643555
congo,2.4583234786987305,16.302549362182617
recommend,-2.0026674270629883,-19.353519439697266
quarantines,16.19207000732422,-6.156015872955322
fans,12.67941951751709,7.471632480621338
fatality,6.512994766235352,1.904465913772583
peer,18.078174591064453,-10.156038284301758
crews,2.69315505027771,-26.064441680908203
scenarios,3.454043388366699,-26.249555587768555
grant,-12.90316104888916,21.008689880371094
pubs,-12.888967514038086,8.287945747375488
chile,8.010335922241211,-21.828136444091797
difficult,16.82121467590332,-13.158853530883789
gmt,-13.227489471435547,4.150131702423096
vietnamese,17.18406105041504,-4.518589496612549
village,10.241013526916504,7.234655857086182
loss,-8.643683433532715,22.564899444580078
aiming,7.210702896118164,-14.944952964782715
swab,-14.758138656616211,4.382314205169678
ambulance,16.877853393554688,-11.547499656677246
note,10.008550643920898,-3.612163782119751
nigerian,13.991156578063965,-8.234750747680664
volunteer,-6.522380828857422,17.733047485351562
reserve,-0.23052610456943512,2.9043025970458984
swimming,1.6072125434875488,-1.7203128337860107
message,-3.370394468307495,-5.288883686065674
partner,15.568269729614258,-2.9817912578582764
cleared,-10.81982421875,6.085975170135498
venice,2.183530330657959,-7.888669013977051
delayed,3.579188108444214,2.643146276473999
technologies,18.665678024291992,-6.670982360839844
counties,4.269781112670898,-2.584472894668579
fact,-7.773068904876709,-4.402393817901611
bar,8.055954933166504,-9.150389671325684
gas,5.222753047943115,-0.7907673120498657
stuck,-9.86953067779541,5.6967363357543945
answer,-10.300962448120117,16.577592849731445
loosening,5.845365047454834,-17.644243240356445
indoor,7.762828350067139,-0.22825278341770172
unclear,-0.08079400658607483,10.234557151794434
claim,-4.167600154876709,18.651395797729492
investigating,-9.183379173278809,11.927445411682129
claimed,3.236845016479492,-23.946077346801758
collecting,5.2871413230896,-11.245545387268066
arrested,-9.405058860778809,6.330892562866211
search,5.368982791900635,-0.8788546323776245
issuance,2.5475873947143555,4.334702968597412
consular,16.566390991210938,-11.52330493927002
cold,-10.403365135192871,7.2886457443237305
